;num_tipo;codigo;banco;descricao;tipo;unidade;quantidade;valor_unitario;total
;Composição; 89865 ;SINAPI;TUBO, PVC, SOLDÁVEL, DE 25MM, INSTALADO EM DRENO DE AR-CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;M;1,0000000;16,10;16,10
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2552000;25,28;6,45
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2552000;20,89;5,33
;Insumo; 00009868 ;SINAPI;TUBO PVC, SOLDAVEL, DE 25 MM, AGUA FRIA (NBR-5648);Material;M;1,0549000;4,06;4,28
;Insumo; 00038383 ;SINAPI;LIXA D'AGUA EM FOLHA, GRAO 100;Material;UN;0,0142000;3,09;0,04
; 5.9.6.6 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; ARENA_CPU 03.22 ;Próprio;CAIXA ENTERRADA HIDRÁULICA RETANGULAR EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 0,4X0,4X0,4 M PARA REDE DE DRENAGEM, INCLUSO EXECUÇÃO DE BROCA DE INFILTRAÇÃO COM 2 METROS DE PROFUNDIDADE. AF_12/2020;SEDI - SERVIÇOS DIVERSOS;UN;1,0000000;299,25;299,25
;Composição Auxiliar; 99251 ;SINAPI;CAIXA ENTERRADA HIDRÁULICA RETANGULAR EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, DIMENSÕES INTERNAS: 0,4X0,4X0,4 M PARA REDE DE DRENAGEM. AF_12/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;278,80;278,80
;Composição Auxiliar; 93358 ;SINAPI;ESCAVAÇÃO MANUAL DE VALA COM PROFUNDIDADE MENOR OU IGUAL A 1,30 M. AF_02/2021;MOVT - MOVIMENTO DE TERRA;m³;0,0800000;82,91;6,63
;Composição Auxiliar; 96624 ;SINAPI;LASTRO COM MATERIAL GRANULAR (PEDRA BRITADA N.2), APLICADO EM PISOS OU LAJES SOBRE SOLO, ESPESSURA DE *10 CM*. AF_01/2024;FUES - FUNDAÇÕES E ESTRUTURAS;m³;0,0800000;172,79;13,82
; 5.9.7 ;;;RASGO, ESCAVAÇÃO E REATERRO DE VALAS;;;;;3.451,86
; 5.9.7.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 1401000108 ;AGESUL;"ESCAVACAO (MANUAL) DE VALAS, PARA ASSENTAMENTO DE TUBOS, COM DIAMETROS ATE 4""";14;M;1,0000000;5,72;5,72
;Insumo; 4014 ;AGESUL;SERVENTE COM ENCARGOS COMPLEMENTARES - SINAPI - 88316;Mão de Obra;H;0,2730000;20,96;5,72
; 5.9.7.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 1301001070 ;AGESUL;REATERRO (MANUAL) DE VALAS;13;M;1,0000000;5,59;5,59
;Insumo; 4014 ;AGESUL;SERVENTE COM ENCARGOS COMPLEMENTARES - SINAPI - 88316;Mão de Obra;H;0,2670000;20,96;5,59
; 5.9.7.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 90443 ;SINAPI;RASGO LINEAR MANUAL EM ALVENARIA, PARA RAMAIS/ DISTRIBUIÇÃO DE INSTALAÇÕES HIDRÁULICAS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;M;1,0000000;7,30;7,30
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0660000;20,89;1,37
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2348000;25,28;5,93
; 5.9.7.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 0501000145 ;AGESUL;EMBOCO OU MASSA UNICA EM ARGAMASSA TRACO 1:2:8, PREPARO MANUAL, ESP=25MM;5;m²;1,0000000;58,26;58,26
;Insumo; 4014 ;AGESUL;SERVENTE COM ENCARGOS COMPLEMENTARES - SINAPI - 88316;Mão de Obra;H;0,7800000;20,96;16,34
;Insumo; 6318 ;AGESUL;ARGAMASSA TRACO 1:2:8 (EM VOLUME DE CIMENTO, CAL E AREIA MEDIA UMIDA) PARA EMBOCO/MASSA UNICA/ASSENTAMENTO DE ALVENARIA DE VEDACAO, PREPARO MANUAL. AF_08/2019 - SINAPI - 87369;Material;m³;0,0314000;688,41;21,61
;Insumo; 4011 ;AGESUL;PEDREIRO COM ENCARGOS COMPLEMENTARES - SINAPI - 88309;Mão de Obra;H;0,7800000;26,04;20,31
; 5.10 ;;;LOUÇAS, METAIS E ACESSÓRIOS;;;;;1.921,97
; 5.10.1 ;;;VASO SANITÁRIO E ACESSÓRIOS;;;;;757,26
; 5.10.1.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 95470 ;SINAPI;VASO SANITARIO SIFONADO CONVENCIONAL COM LOUÇA BRANCA, INCLUSO CONJUNTO DE LIGAÇÃO PARA BACIA SANITÁRIA AJUSTÁVEL - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;300,01;300,01
;Composição Auxiliar; 95469 ;SINAPI;VASO SANITARIO SIFONADO CONVENCIONAL COM  LOUÇA BRANCA - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;290,57;290,57
;Insumo; 00006142 ;SINAPI;CONJUNTO DE LIGACAO AJUSTAVEL, PARA VASO / BACIA SANITARIA, EM PLASTICO BRANCO, COM TUBO, CANOPLA E ESPUDE;Material;UN;1,0000000;9,44;9,44
; 5.10.1.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 99635 ;SINAPI;"VÁLVULA DE DESCARGA METÁLICA, BASE 1 1/2"", ACABAMENTO METALICO CROMADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2021";INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;246,74;246,74
;Composição Auxiliar; 88248 ;SINAPI;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,9249000;20,89;19,32
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,9249000;25,28;23,38
;Insumo; 00003148 ;SINAPI;FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C);Material;UN;0,0192000;16,08;0,30
;Insumo; 00010228 ;SINAPI;"VALVULA DE DESCARGA METALICA, BASE 1 1/2"" E ACABAMENTO METALICO CROMADO";Material;UN;1,0000000;203,74;203,74
; 5.10.1.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 1301002030 ;AGESUL;PAPELEIRA PLASTICA TIPO DISPENSER PARA PAPEL HIGIENICO ROLAO - FORNECIMENTO E INSTALACAO;13;UN;1,0000000;66,28;66,28
;Insumo; 4014 ;AGESUL;SERVENTE COM ENCARGOS COMPLEMENTARES - SINAPI - 88316;Mão de Obra;H;0,0996000;20,96;2,08
;Insumo; 2395 ;AGESUL;PAPELEIRA PLASTICA TIPO DISPENSER PARA PAPEL HIGIENICO ROLAO - SINAPI - 00037400;Material;UN;1,0000000;56,21;56,21
;Insumo; 4005 ;AGESUL;ENCANADOR OU BOMBEIRO HIDRAULICO COM ENCARGOS COMPLEMENTARES - SINAPI - 88267;Mão de Obra;H;0,3162000;25,28;7,99
; 5.10.2 ;;;CUBAS, TANQUES E LAVATÓRIOS;;;;;751,04
; 5.10.2.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 86943 ;SINAPI;LAVATÓRIO LOUÇA BRANCA SUSPENSO, 29,5 X 39CM OU EQUIVALENTE, PADRÃO POPULAR, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA E ENGATE FLEXÍVEL 30CM EM PLÁSTICO E TORNEIRA CROMADA DE MESA, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;261,42;261,42
;Composição Auxiliar; 86904 ;SINAPI;LAVATÓRIO LOUÇA BRANCA SUSPENSO, 29,5 X 39CM OU EQUIVALENTE, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;148,25;148,25
;Composição Auxiliar; 86884 ;SINAPI;"ENGATE FLEXÍVEL EM PLÁSTICO BRANCO, 1/2"" X 30CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020";INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;10,97;10,97
;Composição Auxiliar; 86906 ;SINAPI;"TORNEIRA CROMADA DE MESA, 1/2"" OU 3/4"", PARA LAVATÓRIO, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020";INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;79,49;79,49
;Composição Auxiliar; 86879 ;SINAPI;"VÁLVULA EM PLÁSTICO 1"" PARA PIA, TANQUE OU LAVATÓRIO, COM OU SEM LADRÃO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020";INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;9,92;9,92
;Composição Auxiliar; 86883 ;SINAPI;SIFÃO DO TIPO FLEXÍVEL EM PVC 1  X 1.1/2  - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;12,79;12,79
; 5.10.2.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 86935 ;SINAPI;CUBA DE EMBUTIR DE AÇO INOXIDÁVEL MÉDIA, INCLUSO VÁLVULA TIPO AMERICANA EM METAL CROMADO E SIFÃO FLEXÍVEL EM PVC - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;346,57;346,57
;Composição Auxiliar; 86900 ;SINAPI;CUBA DE EMBUTIR RETANGULAR DE AÇO INOXIDÁVEL, 46 X 30 X 12 CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;212,31;212,31
;Composição Auxiliar; 86878 ;SINAPI;"VÁLVULA EM METAL CROMADO TIPO AMERICANA 3.1/2"" X 1.1/2"" PARA PIA - FORNECIMENTO E INSTALAÇÃO. AF_01/2020";INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;121,47;121,47
;Composição Auxiliar; 86883 ;SINAPI;SIFÃO DO TIPO FLEXÍVEL EM PVC 1  X 1.1/2  - FORNECIMENTO E INSTALAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;12,79;12,79
; 5.10.3 ;;;TORNEIRAS E ACESSÓRIOS;;;;;413,67
; 5.10.3.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 95547 ;SINAPI;SABONETEIRA PLASTICA TIPO DISPENSER PARA SABONETE LIQUIDO COM RESERVATORIO 800 A 1500 ML, INCLUSO FIXAÇÃO. AF_01/2020;INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;64,06;64,06
;Composição Auxiliar; 88316 ;SINAPI;SERVENTE COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0996000;20,96;2,08
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,3162000;25,28;7,99
;Insumo; 00011758 ;SINAPI;SABONETEIRA PLASTICA TIPO DISPENSER PARA SABONETE LIQUIDO COM RESERVATORIO 800 A 1500 ML;Material;UN;1,0000000;53,99;53,99
; 5.10.3.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 1301004064 ;AGESUL;TOALHEIRO PLASTICO TIPO DISPENSER PARA PAPEL TOALHA INTERFOLHADO;13;UN;1,0000000;66,28;66,28
;Insumo; 4005 ;AGESUL;ENCANADOR OU BOMBEIRO HIDRAULICO COM ENCARGOS COMPLEMENTARES - SINAPI - 88267;Mão de Obra;H;0,3162000;25,28;7,99
;Insumo; 4014 ;AGESUL;SERVENTE COM ENCARGOS COMPLEMENTARES - SINAPI - 88316;Mão de Obra;H;0,0996000;20,96;2,08
;Insumo; 2074 ;AGESUL;TOALHEIRO PLASTICO TIPO DISPENSER PARA PAPEL TOALHA INTERFOLHADO - SINAPI - 00037401;Material;UN;1,0000000;56,21;56,21
; 5.10.3.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 86909 ;SINAPI;"TORNEIRA CROMADA TUBO MÓVEL, DE MESA, 1/2"" OU 3/4"", PARA PIA DE COZINHA, PADRÃO ALTO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020";INHI - INSTALAÇÕES HIDROS SANITÁRIAS;UN;1,0000000;138,04;138,04
;Composição Auxiliar; 88267 ;SINAPI;ENCANADOR OU BOMBEIRO HIDRÁULICO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1667000;25,28;4,21
;Composição Auxiliar; 88316 ;SINAPI;SERVENTE COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0525000;20,96;1,10
;Insumo; 00011772 ;SINAPI;"TORNEIRA METALICA CROMADA, DE MESA/BANCADA, PARA COZINHA, BICA MOVEL, COM AREJADOR, 1/2"" OU 3/4"" (REF 1167 / 1168)";Material;UN;1,0000000;132,64;132,64
;Insumo; 00003146 ;SINAPI;FITA VEDA ROSCA EM ROLOS DE 18 MM X 10 M (L X C);Material;UN;0,0210000;4,36;0,09
; 5.10.3.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 1301003015 ;AGESUL;"TORNEIRA CROMADA COM BICO PARA JARDIM/TANQUE 1/2"" OU 3/4"" (REF 1153)";13;UN;1,0000000;66,51;66,51
;Insumo; 2672 ;AGESUL;"TORNEIRA METALICA CROMADA PARA JARDIM / TANQUE, COM BICO PLASTICO, CANO LONGO, DE PAREDE, PADRAO POPULAR / USO GERAL, 1/2"" OU 3/4"" (REF 1153 / 1130) - SINAPI - 00011762";Material;UN;1,0000000;62,72;62,72
;Insumo; 4005 ;AGESUL;ENCANADOR OU BOMBEIRO HIDRAULICO COM ENCARGOS COMPLEMENTARES - SINAPI - 88267;Mão de Obra;H;0,1164000;25,28;2,94
;Insumo; 1096 ;AGESUL;FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C) - SINAPI - 00003148;Material;M;0,0056000;16,08;0,09
;Insumo; 4052 ;AGESUL;AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRAULICO COM ENCARGOS COMPLEMENTARES - SINAPI - 88248;Mão de Obra;H;0,0367000;20,89;0,76
; 5.11 ;;;INSTALAÇÕES ELETRICAS;;;;;10.291,18
; 5.11.1 ;;;CABOS DE COBRE FLEXÍVEL;;;;;2.506,39
; 5.11.1.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 91933 ;SINAPI;CABO DE COBRE FLEXÍVEL ISOLADO, 10 MM², ANTI-CHAMA 0,6/1,0 KV, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023;INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;M;1,0000000;15,42;15,42
;Composição Auxiliar; 88264 ;SINAPI;ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0760000;26,38;2,00
;Composição Auxiliar; 88247 ;SINAPI;AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0760000;21,90;1,66
;Insumo; 00001020 ;SINAPI;CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, COBERTURA PVC-ST1, ANTICHAMA BWF-B, 1 CONDUTOR, 0,6/1 KV, SECAO NOMINAL 10 MM2;Material;M;1,2434000;9,43;11,72
;Insumo; 00021127 ;SINAPI;FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 5 M;Material;UN;0,0094000;4,50;0,04
; 5.11.1.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 91926 ;SINAPI;CABO DE COBRE FLEXÍVEL ISOLADO, 2,5 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023;INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;M;1,0000000;4,12;4,12
;Composição Auxiliar; 88264 ;SINAPI;ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0290000;26,38;0,76
;Composição Auxiliar; 88247 ;SINAPI;AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0290000;21,90;0,63
;Insumo; 00001014 ;SINAPI;CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 2,5 MM2;Material;M;1,2434000;2,17;2,69
;Insumo; 00021127 ;SINAPI;FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 5 M;Material;UN;0,0094000;4,50;0,04
; 5.11.1.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 91928 ;SINAPI;CABO DE COBRE FLEXÍVEL ISOLADO, 4 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023;INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;M;1,0000000;6,38;6,38
;Composição Auxiliar; 88264 ;SINAPI;ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0390000;26,38;1,02
;Composição Auxiliar; 88247 ;SINAPI;AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,0390000;21,90;0,85
;Insumo; 00021127 ;SINAPI;FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 5 M;Material;UN;0,0094000;4,50;0,04
;Insumo; 00000981 ;SINAPI;CABO DE COBRE, FLEXIVEL, CLASSE 4 OU 5, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 1 CONDUTOR, 450/750 V, SECAO NOMINAL 4 MM2;Material;M;1,2434000;3,60;4,47
; 5.11.2 ;;;CAIXAS;;;;;977,82
; 5.11.2.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 91939 ;SINAPI;"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023";INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;UN;1,0000000;28,85;28,85
;Composição Auxiliar; 88247 ;SINAPI;AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,5500000;21,90;12,04
;Composição Auxiliar; 88264 ;SINAPI;ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,5500000;26,38;14,50
;Composição Auxiliar; 88629 ;SINAPI;ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,0009000;641,35;0,57
;Insumo; 00001872 ;SINAPI;"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 2"", PARA ELETRODUTO FLEXIVEL CORRUGADO";Material;UN;1,0000000;1,74;1,74
; 5.11.2.2 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 91941 ;SINAPI;"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023";INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;UN;1,0000000;10,22;10,22
;Composição Auxiliar; 88247 ;SINAPI;AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1640000;21,90;3,59
;Composição Auxiliar; 88629 ;SINAPI;ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,0009000;641,35;0,57
;Composição Auxiliar; 88264 ;SINAPI;ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,1640000;26,38;4,32
;Insumo; 00001872 ;SINAPI;"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 2"", PARA ELETRODUTO FLEXIVEL CORRUGADO";Material;UN;1,0000000;1,74;1,74
; 5.11.2.3 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 91940 ;SINAPI;"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023";INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;UN;1,0000000;16,35;16,35
;Composição Auxiliar; 88247 ;SINAPI;AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2910000;21,90;6,37
;Composição Auxiliar; 88629 ;SINAPI;ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA), PREPARO MANUAL. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,0009000;641,35;0,57
;Composição Auxiliar; 88264 ;SINAPI;ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2910000;26,38;7,67
;Insumo; 00001872 ;SINAPI;"CAIXA DE PASSAGEM, EM PVC, DE 4"" X 2"", PARA ELETRODUTO FLEXIVEL CORRUGADO";Material;UN;1,0000000;1,74;1,74
; 5.11.2.4 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 91936 ;SINAPI;"CAIXA OCTOGONAL 4"" X 4"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023";INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;UN;1,0000000;15,20;15,20
;Composição Auxiliar; 88247 ;SINAPI;AUXILIAR DE ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2220000;21,90;4,86
;Composição Auxiliar; 88264 ;SINAPI;ELETRICISTA COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,2220000;26,38;5,85
;Insumo; 00012001 ;SINAPI;"CAIXA OCTOGONAL DE FUNDO MOVEL, EM PVC, DE 4"" X 4"", PARA ELETRODUTO FLEXIVEL CORRUGADO";Material;UN;1,0000000;4,49;4,49
; 5.11.2.5 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 97886 ;SINAPI;CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,3X0,3X0,3 M. AF_12/2020;INEL - INSTALAÇÃO ELÉTRICA/ELETRIFICAÇÃO E ILUMINAÇÃO EXTERNA;UN;1,0000000;163,08;163,08
;Composição Auxiliar; 87316 ;SINAPI;ARGAMASSA TRAÇO 1:4 (EM VOLUME DE CIMENTO E AREIA GROSSA ÚMIDA) PARA CHAPISCO CONVENCIONAL, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,0039000;471,91;1,84
;Composição Auxiliar; 101619 ;SINAPI;PREPARO DE FUNDO DE VALA COM LARGURA MENOR QUE 1,5 M, COM CAMADA DE BRITA, LANÇAMENTO MANUAL. AF_08/2020;MOVT - MOVIMENTO DE TERRA;m³;0,0360000;273,12;9,83
;Composição Auxiliar; 88309 ;SINAPI;PEDREIRO COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;1,2686000;26,04;33,03
;Composição Auxiliar; 88316 ;SINAPI;SERVENTE COM ENCARGOS COMPLEMENTARES;SEDI - SERVIÇOS DIVERSOS;H;0,9967000;20,96;20,89
;Composição Auxiliar; 100475 ;SINAPI;ARGAMASSA TRAÇO 1:3 (EM VOLUME DE CIMENTO E AREIA MÉDIA ÚMIDA) COM ADIÇÃO DE IMPERMEABILIZANTE, PREPARO MECÂNICO COM BETONEIRA 400 L. AF_08/2019;SEDI - SERVIÇOS DIVERSOS;m³;0,0278000;697,68;19,39
;Composição Auxiliar; 97734 ;SINAPI;PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 10 A 30 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024;FUES - FUNDAÇÕES E ESTRUTURAS;m³;0,0175000;2.849,61;49,86
;Insumo; 00007258 ;SINAPI;TIJOLO CERAMICO MACICO COMUM DE *5 X 10 X 20* CM (L X A X C);Material;UN;38,6910000;0,73;28,24
; 5.11.3 ;;;DISPOSITIVOS ELÉTRICOS;;;;;1.012,38
; 5.11.3.1 ;Código;Banco;Descrição;Tipo;Und;Quant.;Valor Unit;Total
;Composição; 1201002056 ;AGESUL;"ESPELHO, FABRICACAO PIAL OU SIMILAR, NA(S) ESPECIFICACAO(OES):- COM 1 FURO  (4"" X 2"") REF. 8508";12;UN;1,0000000;4,29;4,29
;Insumo; 7128 ;AGESUL;"ESPELHO / PLACA CEGA 4"" X 2"", PARA INSTALACAO DE TOMADAS E INTERRUPTORES - SINAPI - 00038091";Material;UN;1,0000000;2,10;2,10
